Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
155.21249389648438,204.32000732421875,132.0498046875,251.36000061035156,209.51344299316406,206.1144561767578,155.21249389648438,204.32000732421875,138.63999938964844,251.36000061035156,212.64999389648438,224.38999938964844,157.12750244140625,209.25,141.64999389648438,253.86000061035156,214.50999450683594,225.3800048828125,154.7584991455078,204.1999969482422,137.00999450683594,247.16000366210938,212.02999877929688,220.10000610351562,156.1510009765625,208.9600067138672,137.42999267578125,247.89999389648438,213.52000427246094,221.2899932861328,84880000,11103300,27881000,24942900,31746500,1864200
156.03799438476562,210.7100067138672,131.47833251953125,261.1000061035156,213.24757385253906,202.65150451660156,156.03799438476562,210.7100067138672,138.0399932861328,261.1000061035156,216.44000244140625,220.6199951171875,157.25,211.52000427246094,140.6999969482422,262.20001220703125,216.97999572753906,225.8300018310547,154.8000030517578,206.52000427246094,137.82000732421875,252.72000122070312,212.6300048828125,219.1300048828125,155.35000610351562,206.99000549316406,139.86000061035156,256.8999938964844,213.75,225.8300018310547,66102000,11947200,19843800,28028500,30480900,1145000
163.16900634765625,211.4499969482422,129.5067138671875,267.4800109863281,221.03102111816406,206.6564178466797,163.16900634765625,211.4499969482422,135.97000122070312,267.4800109863281,224.33999633789062,224.97999572753906,163.99000549316406,215.58999633789062,138.1699981689453,270.32000732421875,225.7899932861328,226.0,158.75,211.2100067138672,135.44000244140625,263.6000061035156,217.2899932861328,218.5800018310547,159.09950256347656,213.24000549316406,137.82000732421875,268.92999267578125,217.6999969482422,219.5399932861328,106196000,9727000,16028800,25199900,37777300,1326600
165.34950256347656,207.41000366210938,128.42091369628906,272.8699951171875,221.6517333984375,203.8915557861328,165.34950256347656,207.41000366210938,134.8300018310547,272.8699951171875,224.97000122070312,221.97000122070312,167.42750549316406,211.92999267578125,136.16000366210938,273.6000061035156,226.3000030517578,225.13999938964844,164.47850036621094,206.33999633789062,134.32000732421875,267.489990234375,222.4199981689453,221.41000366210938,164.64999389648438,211.72000122070312,135.69000244140625,269.260009765625,224.6999969482422,223.2100067138672,98722000,11091300,13411700,20838700,30709400,1284000
164.6114959716797,205.83999633789062,127.43035888671875,274.5,222.61724853515625,204.64476013183594,164.6114959716797,205.83999633789062,133.7899932861328,274.5,225.9499969482422,222.7899932861328,166.0955047607422,206.6999969482422,134.39999389648438,278.4700012207031,230.07000732421875,223.85000610351562,164.1580047607422,204.27000427246094,132.1999969482422,272.0,225.8000030517578,221.5800018310547,165.2154998779297,205.5500030517578,132.69000244140625,272.010009765625,227.0800018310547,222.85000610351562,56438000,7514600,12933200,21954000,30172700,1079100
164.6999969482422,203.36000061035156,125.83973693847656,278.010009765625,226.14447021484375,207.427978515625,164.6999969482422,203.36000061035156,132.1199951171875,278.010009765625,229.52999877929688,225.82000732421875,168.1945037841797,203.8000030517578,133.1699981689453,280.1000061035156,229.77999877929688,226.5,162.15750122070312,199.3000030517578,130.05999755859375,271.510009765625,224.22000122070312,221.94000244140625,166.4250030517578,203.27000427246094,132.13999938964844,278.1400146484375,229.1199951171875,223.44000244140625,74996000,14276200,14212800,19087000,33152100,830000
166.30650329589844,202.05999755859375,125.32540130615234,282.04998779296875,228.90318298339844,209.28347778320312,166.30650329589844,202.05999755859375,131.5800018310547,282.04998779296875,232.3300018310547,227.83999633789062,166.89999389648438,208.35000610351562,133.1699981689453,285.3900146484375,234.17999267578125,228.69000244140625,164.14349365234375,201.7899932861328,131.33999633789062,277.80999755859375,230.0800018310547,225.3300018310547,164.8179931640625,205.33999633789062,132.75,278.1400146484375,231.86000061035156,225.86000061035156,59104000,11011800,11307800,19373600,49169600,825900
161.62899780273438,194.02999877929688,121.78223419189453,272.1400146484375,229.46478271484375,209.4763946533203,161.62899780273438,194.02999877929688,127.86000061035156,272.1400146484375,232.89999389648438,228.0500030517578,167.3260040283203,199.47000122070312,129.85000610351562,283.45001220703125,240.44000244140625,228.97999572753906,160.35400390625,191.85000610351562,127.3499984741211,268.1199951171875,230.13999938964844,224.88999938964844,167.07449340820312,196.89999389648438,129.58999633789062,282.5299987792969,238.0,227.3300018310547,93204000,20948500,17603900,35346200,69870600,822000
161.88099670410156,197.22999572753906,123.92529296875,265.0,235.40582275390625,208.98036193847656,161.88099670410156,197.22999572753906,130.11000061035156,265.0,238.92999267578125,227.50999450683594,165.08399963378906,200.4199981689453,132.1699981689453,286.7900085449219,242.63999938964844,230.14999389648438,161.4344940185547,196.0,128.99000549316406,264.70001220703125,235.08999633789062,225.4499969482422,161.7519989013672,198.0500030517578,129.89999389648438,277.17999267578125,235.61000061035156,228.07000732421875,62984000,10403200,13761800,37758800,49111200,791600
160.30999755859375,194.19000244140625,122.55372619628906,258.3299865722656,228.53863525390625,209.08139038085938,160.30999755859375,194.19000244140625,128.6699981689453,258.3299865722656,231.9600067138672,227.6199951171875,161.84950256347656,201.57000732421875,131.72000122070312,266.55999755859375,238.02000427246094,230.08999633789062,159.2274932861328,193.1199951171875,128.19000244140625,254.85000610351562,231.35000610351562,224.82000732421875,161.5,198.3000030517578,131.19000244140625,265.29998779296875,235.99000549316406,226.66000366210938,85872000,13683700,14808100,30389500,42503100,1052400
167.1439971923828,195.83999633789062,123.45856475830078,262.010009765625,236.11520385742188,213.7384796142578,167.1439971923828,195.83999633789062,129.6199951171875,262.010009765625,239.64999389648438,232.69000244140625,167.51300048828125,197.3800048828125,130.07000732421875,264.1700134277344,242.5,232.77000427246094,161.75149536132812,192.86000061035156,128.47999572753906,254.91000366210938,232.42999267578125,226.2899932861328,162.1179962158203,196.0,129.39999389648438,259.5199890136719,235.05999755859375,229.1300048828125,83204000,9061900,11080700,22914300,33314200,763700
169.0,200.94000244140625,127.25889587402344,267.0799865722656,235.97726440429688,211.54310607910156,169.0,200.94000244140625,133.61000061035156,267.0799865722656,239.50999450683594,230.3000030517578,171.38699340820312,203.02999877929688,134.38999938964844,268.8500061035156,242.30999755859375,232.66000366210938,168.05650329589844,198.08999633789062,131.22000122070312,263.2699890136719,238.69000244140625,229.8300018310547,169.0,198.97999572753906,131.94000244140625,264.0,241.3000030517578,231.85000610351562,141972000,11130600,12253600,17320800,25916300,949800
165.62649536132812,207.38999938964844,128.71617126464844,266.6499938964844,239.41580200195312,212.46165466308594,165.62649536132812,207.38999938964844,135.13999938964844,266.6499938964844,243.0,231.3000030517578,171.6999969482422,208.16000366210938,135.75999450683594,269.20001220703125,245.08999633789062,232.7899932861328,165.43099975585938,201.25999450683594,133.50999450683594,263.8399963378906,239.25999450683594,226.8000030517578,171.25050354003906,202.0,133.64999389648438,265.6199951171875,239.57000732421875,229.13999938964844,141776000,11836900,10600800,14223400,27158100,703300
166.5500030517578,210.63999938964844,131.6783447265625,266.489990234375,238.44036865234375,212.04835510253906,166.5500030517578,210.63999938964844,138.25,266.489990234375,242.00999450683594,230.85000610351562,167.35000610351562,212.47999572753906,138.66000366210938,268.1600036621094,243.24000549316406,235.97999572753906,163.8874969482422,208.02000427246094,135.47000122070312,264.0,240.3699951171875,230.3000030517578,166.5,209.8699951171875,135.47000122070312,267.010009765625,242.66000366210938,232.13999938964844,73414000,11869900,12419500,16060000,25296100,1165800
167.6074981689453,207.92999267578125,131.42120361328125,268.1000061035156,238.62759399414062,210.6613006591797,167.6074981689453,207.92999267578125,137.97999572753906,268.1000061035156,242.1999969482422,229.33999633789062,168.85000610351562,213.1999969482422,139.49000549316406,269.1700134277344,243.27999877929688,231.50999450683594,165.135498046875,206.66000366210938,137.3800048828125,265.6700134277344,240.4199981689453,228.75,165.9499969482422,212.25,139.38999938964844,266.79998779296875,242.22999572753906,231.50999450683594,72416000,9546100,10051300,12454400,18054800,777100
166.14700317382812,211.9499969482422,133.47853088378906,266.5799865722656,238.8936004638672,213.5731201171875,166.14700317382812,211.9499969482422,140.13999938964844,266.5799865722656,242.47000122070312,232.50999450683594,168.25,211.99000549316406,140.3000030517578,269.8599853515625,243.67999267578125,232.7100067138672,165.1999969482422,208.3000030517578,138.17999267578125,265.0,240.80999755859375,227.55999755859375,167.9250030517578,209.5500030517578,138.1999969482422,268.75,243.14999389648438,228.72999572753906,65148000,11182100,10136400,13755200,22211900,523100
165.25,215.1199951171875,132.94512939453125,269.45001220703125,240.1744384765625,217.11874389648438,165.25,215.1199951171875,139.5800018310547,269.45001220703125,243.77000427246094,236.3699951171875,166.89999389648438,216.72999572753906,139.97999572753906,273.3900146484375,244.75999450683594,236.74000549316406,164.89199829101562,208.89999389648438,138.5399932861328,265.75,241.3800048828125,232.9499969482422,165.62449645996094,210.60000610351562,139.42999267578125,266.44000244140625,241.8699951171875,233.69000244140625,44070000,13615700,8614800,14613400,23565000,680300
164.32899475097656,211.9199981689453,133.0213165283203,271.8699951171875,239.23843383789062,215.0336456298828,164.32899475097656,211.9199981689453,139.66000366210938,271.8699951171875,242.82000732421875,234.10000610351562,165.8975067138672,217.49000549316406,140.8699951171875,273.79998779296875,245.9199981689453,237.69000244140625,162.6999969482422,211.1199951171875,139.0399932861328,267.7200012207031,240.88999938964844,231.35000610351562,165.6999969482422,215.64999389648438,140.0,272.45001220703125,245.0,237.63999938964844,63032000,11510700,10323200,14687200,22186700,697100
163.10650634765625,210.66000366210938,132.64984130859375,270.3900146484375,240.88381958007812,214.08753967285156,163.10650634765625,210.66000366210938,139.27000427246094,270.3900146484375,244.49000549316406,233.07000732421875,164.60000610351562,213.99000549316406,140.5500030517578,273.5799865722656,245.14999389648438,234.14999389648438,162.4029998779297,208.57000732421875,138.22000122070312,268.489990234375,242.14999389648438,231.61000061035156,164.60000610351562,212.24000549316406,139.66000366210938,271.8900146484375,244.77999877929688,232.94000244140625,46028000,7140200,9201000,12828600,15751100,853200
163.885498046875,210.97999572753906,134.53573608398438,270.5,241.37644958496094,212.97605895996094,163.885498046875,210.97999572753906,141.25,270.5,244.99000549316406,231.86000061035156,164.0124969482422,213.16000366210938,141.61000061035156,271.17999267578125,245.3000030517578,232.9499969482422,161.66549682617188,209.6699981689453,139.0,268.3399963378906,242.72999572753906,229.5,162.5,210.36000061035156,139.0500030517578,270.5199890136719,243.92999267578125,232.47999572753906,46706000,6010800,8324600,9097600,16561100,617500
163.44749450683594,217.17999267578125,137.7741241455078,273.9700012207031,240.10546875,211.22161865234375,163.44749450683594,217.17999267578125,144.64999389648438,273.9700012207031,243.6999969482422,229.9499969482422,165.4149932861328,217.39999389648438,145.32000732421875,276.6000061035156,246.1300048828125,231.8000030517578,162.67950439453125,212.3300018310547,142.39999389648438,270.04998779296875,242.9199981689453,226.5399932861328,162.70249938964844,213.0800018310547,143.5500030517578,270.79998779296875,245.02999877929688,231.60000610351562,51494000,10171100,12130600,15417200,26728500,566300
165.4320068359375,215.52000427246094,138.20274353027344,273.57000732421875,241.15220642089844,215.00608825683594,165.4320068359375,215.52000427246094,145.10000610351562,273.57000732421875,244.1999969482422,234.07000732421875,166.04550170898438,218.7100067138672,145.3800048828125,273.9700012207031,244.30999755859375,234.5399932861328,162.97500610351562,212.67999267578125,143.1199951171875,269.5799865722656,240.94000244140625,229.6300048828125,163.17999267578125,215.52000427246094,143.9499969482422,271.239990234375,241.32000732421875,229.9499969482422,65950000,9276000,10810100,12763200,21653500,879000
166.4114990234375,208.47999572753906,138.66944885253906,269.3900146484375,240.74734497070312,215.86032104492188,166.4114990234375,208.47999572753906,145.58999633789062,269.3900146484375,243.7899932861328,235.0,166.89999389648438,214.33999633789062,145.7899932861328,271.95001220703125,243.92999267578125,236.08999633789062,163.69700622558594,208.0800018310547,143.39999389648438,266.0299987792969,240.86000061035156,233.3800048828125,164.12100219726562,213.4499969482422,144.0,269.57000732421875,241.8000030517578,233.3800048828125,60548000,9121300,10587800,15249100,16925600,622800
162.4949951171875,217.47000122070312,140.98394775390625,261.55999755859375,237.96255493164062,215.58477783203125,162.4949951171875,217.47000122070312,148.02000427246094,261.55999755859375,240.97000122070312,234.6999969482422,166.6750030517578,217.63999938964844,148.83999633789062,270.2699890136719,243.86000061035156,236.8699951171875,162.28750610351562,209.14999389648438,145.86000061035156,260.1499938964844,240.17999267578125,233.75999450683594,166.4114990234375,209.97000122070312,145.86000061035156,269.8599853515625,243.75,235.64999389648438,86104000,12415300,11969800,25622600,25262600,761500
159.03700256347656,212.8800048828125,142.30787658691406,260.3299865722656,231.58316040039062,218.39552307128906,159.03700256347656,212.8800048828125,149.41000366210938,260.3299865722656,234.50999450683594,237.75999450683594,161.61599731445312,220.38999938964844,150.19000244140625,263.07000732421875,237.92999267578125,238.38999938964844,158.61300659179688,210.8000030517578,146.7899932861328,257.5299987792969,232.39999389648438,233.25,160.406494140625,211.88999938964844,146.8699951171875,257.95001220703125,237.4199981689453,234.58999633789062,70314000,21413700,11488400,17434900,36446900,711500
159.72500610351562,212.1199951171875,143.45082092285156,265.8599853515625,230.35862731933594,222.6024932861328,159.72500610351562,212.1199951171875,150.61000061035156,265.8599853515625,233.27000427246094,242.33999633789062,160.2364959716797,214.75,152.30999755859375,267.4599914550781,234.8300018310547,246.2100067138672,154.67999267578125,206.60000610351562,149.58999633789062,254.9600067138672,228.72999572753906,239.50999450683594,156.35150146484375,214.14999389648438,151.50999450683594,259.5,230.3300018310547,239.50999450683594,93544000,15996700,16234400,21924600,30228700,794300
157.97650146484375,229.33999633789062,145.974853515625,264.30999755859375,231.6226806640625,222.85052490234375,157.97650146484375,229.33999633789062,153.25999450683594,264.30999755859375,234.5500030517578,242.61000061035156,158.56149291992188,229.61000061035156,153.75999450683594,266.3800048828125,235.1999969482422,244.99000549316406,156.2689971923828,211.60000610351562,150.11000061035156,258.3900146484375,229.0,241.1999969482422,158.33749389648438,212.10000610351562,150.11000061035156,262.3299865722656,230.00999450683594,241.80999755859375,60226000,30709300,15061400,15736100,26339700,803200
152.85800170898438,216.4499969482422,143.9936981201172,254.69000244140625,226.13206481933594,223.5394287109375,152.85800170898438,216.4499969482422,151.17999267578125,254.69000244140625,228.99000549316406,243.36000061035156,158.91299438476562,228.5,154.89999389648438,266.94000244140625,234.58999633789062,246.52000427246094,152.38800048828125,214.7100067138672,150.58999633789062,254.0399932861328,227.8800048828125,240.25999450683594,156.83700561523438,227.8000030517578,154.27000427246094,262.29998779296875,232.0800018310547,243.25999450683594,90676000,19283000,18127700,19053100,39542200,816500
154.64649963378906,212.00999450683594,140.17434692382812,257.6199951171875,229.47975158691406,214.88665771484375,154.64649963378906,212.00999450683594,147.1699981689453,257.6199951171875,232.3800048828125,233.94000244140625,156.1219940185547,220.66000366210938,150.8699951171875,265.54998779296875,235.3699951171875,244.8300018310547,151.8350067138672,211.2899932861328,146.50999450683594,256.4700012207031,229.5399932861328,233.85000610351562,154.75999450683594,218.50999450683594,150.3000030517578,256.4700012207031,231.52999877929688,243.72999572753906,85518000,12838400,19829200,26619500,37819200,1110900
157.3070068359375,224.38999938964844,143.34603881835938,264.9100036621094,233.98281860351562,213.0771026611328,157.3070068359375,224.38999938964844,150.5,264.9100036621094,236.94000244140625,231.97000122070312,157.47799682617188,226.97999572753906,151.3800048828125,266.6499938964844,237.47000122070312,238.86000061035156,154.89950561523438,219.02000427246094,148.47999572753906,257.8999938964844,233.14999389648438,231.8000030517578,156.39450073242188,219.60000610351562,149.52000427246094,260.82000732421875,235.89999389648438,236.0,54582000,18735400,14845500,22157300,25324000,778500
154.72650146484375,223.13999938964844,142.8793182373047,259.0,230.95115661621094,215.3367462158203,154.72650146484375,223.13999938964844,150.00999450683594,259.0,233.8699951171875,234.42999267578125,158.17599487304688,227.19000244140625,151.77999877929688,266.7099914550781,237.3000030517578,236.02999877929688,154.3560028076172,222.14999389648438,149.83999633789062,258.6499938964844,233.4499969482422,230.22999572753906,157.17349243164062,224.7899932861328,150.0800018310547,265.7799987792969,237.00999450683594,231.25999450683594,51916000,11114400,14221700,15191700,22812500,917000
150.25,228.55999755859375,145.6414794921875,255.41000366210938,224.7198944091797,212.04835510253906,150.25,228.55999755859375,152.91000366210938,255.41000366210938,227.55999755859375,230.85000610351562,155.38900756835938,235.39999389648438,154.97999572753906,260.989990234375,233.5800018310547,233.97999572753906,149.75,225.0399932861328,150.82000732421875,255.10000610351562,227.25999450683594,230.72000122070312,154.0590057373047,226.36000061035156,151.22999572753906,260.2900085449219,232.16000366210938,232.97999572753906,79774000,30426000,14324100,15513500,34029500,1025100
148.8784942626953,224.7100067138672,143.40318298339844,257.6400146484375,223.90025329589844,212.50759887695312,148.8784942626953,224.7100067138672,150.55999755859375,257.6400146484375,226.72999572753906,231.35000610351562,152.906494140625,237.10000610351562,154.3800048828125,266.489990234375,232.49000549316406,234.44000244140625,147.27149963378906,218.6999969482422,148.6199951171875,253.5,224.25999450683594,229.13999938964844,150.60000610351562,232.72999572753906,152.61000061035156,256.4700012207031,226.74000549316406,231.5399932861328,109632000,26645100,20093900,31626500,44727800,1003400
150.0229949951172,223.22000122070312,143.736572265625,264.2799987792969,228.70948791503906,215.90625,150.0229949951172,223.22000122070312,150.91000366210938,264.2799987792969,231.60000610351562,235.0500030517578,150.4499969482422,229.9199981689453,153.49000549316406,265.45001220703125,233.27000427246094,235.52999877929688,144.0500030517578,213.8000030517578,147.97000122070312,255.61000061035156,226.4600067138672,229.5,150.25,229.00999450683594,153.22000122070312,260.6700134277344,229.52000427246094,231.8000030517578,107772000,20026600,18465100,26820100,41872800,667900
147.59750366210938,224.02999877929688,145.6414794921875,255.30999755859375,224.55203247070312,219.2130584716797,147.59750366210938,224.02999877929688,152.91000366210938,255.30999755859375,227.38999938964844,238.64999389648438,153.22950744628906,229.88999938964844,155.4600067138672,265.5799865722656,233.3699951171875,240.82000732421875,147.5655059814453,223.7100067138672,150.75,255.0500030517578,227.1300048828125,234.52999877929688,150.75,226.6699981689453,152.47000122070312,265.54998779296875,231.3699951171875,236.22999572753906,83700000,13836800,17133300,18391800,35267400,628400
153.1425018310547,230.61000061035156,144.6128387451172,265.739990234375,230.86227416992188,220.48065185546875,153.1425018310547,230.61000061035156,151.8300018310547,265.739990234375,233.77999877929688,240.02999877929688,154.54800415039062,234.05999755859375,154.25,268.5299987792969,235.3800048828125,242.30999755859375,150.25750732421875,222.5800018310547,149.82000732421875,259.80999755859375,231.6699981689453,238.00999450683594,150.89950561523438,226.80999755859375,151.5,261.17999267578125,232.8800048828125,238.6699981689453,80600000,21001200,16238800,22039700,33080500,584400
152.8820037841797,245.33999633789062,147.75595092773438,264.8999938964844,229.5192413330078,220.30612182617188,152.8820037841797,245.33999633789062,155.1300048828125,264.8999938964844,232.4199981689453,239.83999633789062,155.822998046875,246.8000030517578,156.16000366210938,268.9700012207031,237.0,240.66000366210938,151.50250244140625,232.8800048828125,151.50999450683594,262.8699951171875,232.0399932861328,237.1999969482422,154.92250061035156,233.80999755859375,151.91000366210938,268.6400146484375,237.0,240.66000366210938,60250000,27753400,14342200,14210300,29746800,625700
155.67950439453125,252.0,146.98448181152344,273.8800048828125,234.17047119140625,219.17630004882812,155.67950439453125,252.0,154.32000732421875,273.8800048828125,237.1300048828125,238.61000061035156,156.58900451660156,256.6499938964844,156.14999389648438,277.8999938964844,239.1699981689453,241.8000030517578,154.14649963378906,246.5500030517578,153.36000061035156,267.82000732421875,234.30999755859375,238.4600067138672,155.20050048828125,248.77000427246094,154.11000061035156,268.1099853515625,234.9600067138672,238.91000366210938,55528000,30139200,11771500,21834000,29907600,615400
154.47450256347656,269.19000244140625,148.72747802734375,268.3999938964844,232.8076934814453,223.2546844482422,154.47450256347656,269.19000244140625,156.14999389648438,268.3999938964844,235.75,243.0500030517578,154.94900512695312,269.7200012207031,157.6300048828125,269.739990234375,235.82000732421875,243.16000366210938,152.27499389648438,253.5,155.07000732421875,264.0199890136719,233.22999572753906,238.4199981689453,153.75,253.86000061035156,156.86000061035156,269.1400146484375,234.00999450683594,238.4199981689453,48438000,35264300,12849500,20600200,22653700,599000
154.08399963378906,265.6300048828125,147.98455810546875,273.75,231.87940979003906,224.57911682128906,154.08399963378906,265.6300048828125,155.3699951171875,273.75,234.80999755859375,242.47999572753906,154.11199951171875,278.57000732421875,156.9199981689453,275.9599914550781,235.19000244140625,243.5800018310547,151.60450744628906,264.3299865722656,153.9600067138672,268.5,231.80999755859375,239.63999938964844,153.72850036621094,274.1499938964844,156.35000610351562,269.0799865722656,234.9600067138672,242.32000732421875,58272000,34816700,12101100,16844800,26034900,887300
154.59300231933594,255.2100067138672,146.2129669189453,279.2799987792969,234.7432403564453,227.21873474121094,154.59300231933594,255.2100067138672,153.50999450683594,279.2799987792969,237.7100067138672,245.3300018310547,156.44549560546875,264.1700134277344,154.60000610351562,282.1400146484375,240.05999755859375,245.89999389648438,153.79299926757812,254.02000427246094,152.19000244140625,274.79998779296875,235.94000244140625,241.66000366210938,155.24850463867188,263.2300109863281,154.08999633789062,276.0799865722656,236.27999877929688,243.07000732421875,50776000,28785800,12805600,22437700,28092200,512900
156.7864990234375,263.5899963378906,147.71786499023438,284.010009765625,234.08157348632812,223.81968688964844,156.7864990234375,263.5899963378906,155.08999633789062,284.010009765625,237.0399932861328,241.66000366210938,158.65249633789062,263.6099853515625,156.8800048828125,286.2300109863281,238.5500030517578,245.11000061035156,153.51100158691406,253.67999267578125,153.0500030517578,275.4100036621094,233.22999572753906,239.8300018310547,153.66099548339844,254.6999969482422,155.33999633789062,275.7099914550781,236.14999389648438,245.11000061035156,62372000,23785500,13952400,21315000,29562100,751800
151.39950561523438,256.05999755859375,150.15615844726562,278.6199951171875,227.84046936035156,224.14382934570312,151.39950561523438,256.05999755859375,157.64999389648438,278.6199951171875,230.72000122070312,242.00999450683594,155.8314971923828,267.3699951171875,161.69000244140625,285.19000244140625,234.19000244140625,242.30999755859375,151.25,254.72999572753906,157.11000061035156,278.2799987792969,230.3300018310547,238.38999938964844,155.0500030517578,261.32000732421875,157.60000610351562,279.8699951171875,232.55999755859375,240.4199981689453,72992000,24595500,21898500,18728300,34833000,570900
153.7480010986328,255.82000732421875,147.76551818847656,290.1099853515625,227.47509765625,216.2250213623047,153.7480010986328,255.82000732421875,155.13999938964844,290.1099853515625,230.35000610351562,233.4600067138672,153.864501953125,258.8800048828125,155.94000244140625,292.79998779296875,232.47000122070312,243.0,150.8314971923828,251.30999755859375,151.19000244140625,281.20001220703125,229.35000610351562,233.4600067138672,151.4615020751953,257.75,155.50999450683594,281.2200012207031,231.02000427246094,242.57000732421875,92508000,17330800,54418800,38930500,46430700,1336400
